"App name","Date","Time","Duration"
"Screen off (locked)","05/08/23","4:08:08 pm","0:09:06"
"Instagram","05/08/23","4:06:54 pm","0:01:12"
"Screen on (unlocked)","05/08/23","4:06:51 pm","0:00:01"
"Screen off (locked)","05/08/23","4:06:23 pm","0:00:28"
"Instagram","05/08/23","4:04:22 pm","0:02:01"
"Screen on (unlocked)","05/08/23","4:04:21 pm","0:00:01"
"Screen off (locked)","05/08/23","4:04:03 pm","0:00:18"
"Instagram","05/08/23","3:46:09 pm","0:17:54"
"Snapchat","05/08/23","3:42:10 pm","0:01:47"
"Instagram","05/08/23","3:42:06 pm","0:00:02"
"Instagram","05/08/23","3:41:32 pm","0:00:30"
"Instagram","05/08/23","3:38:30 pm","0:02:54"
"Instagram","05/08/23","3:38:11 pm","0:00:16"
"Spotify","05/08/23","3:36:34 pm","0:01:36"
"Instagram","05/08/23","3:31:06 pm","0:05:27"
"YouTube","05/08/23","3:31:02 pm","0:00:02"
"Screen on (unlocked)","05/08/23","3:31:02 pm","0:00:01"
"Screen off (locked)","05/08/23","3:30:16 pm","0:00:46"
"YouTube","05/08/23","3:26:05 pm","0:04:11"
"Screen on (unlocked)","05/08/23","3:26:05 pm","0:00:01"
"Screen off (locked)","05/08/23","3:25:34 pm","0:00:31"
"YouTube","05/08/23","3:08:08 pm","0:17:25"
"Screen on (unlocked)","05/08/23","3:08:08 pm","0:00:01"
"Screen off (locked)","05/08/23","3:07:55 pm","0:00:13"
"YouTube","05/08/23","2:57:24 pm","0:10:31"
"Screen on (unlocked)","05/08/23","2:57:23 pm","0:00:01"
"Screen off (locked)","05/08/23","2:57:19 pm","0:00:04"
"YouTube","05/08/23","2:51:49 pm","0:05:29"
"Gmail","05/08/23","2:51:40 pm","0:00:08"
"Messages","05/08/23","2:51:13 pm","0:00:23"
"YouTube","05/08/23","2:48:10 pm","0:03:02"
"Screen on (unlocked)","05/08/23","2:48:10 pm","0:00:01"
"Screen off (locked)","05/08/23","2:47:10 pm","0:01:00"
"YouTube","05/08/23","2:27:56 pm","0:19:14"
"Wireless Earphones","05/08/23","2:27:53 pm","0:00:02"
"YouTube","05/08/23","2:27:40 pm","0:00:13"
"Screen on (unlocked)","05/08/23","2:27:34 pm","0:00:01"
"Screen off (locked)","05/08/23","2:14:55 pm","0:12:39"
"Instagram","05/08/23","2:14:36 pm","0:00:18"
"Screen on (unlocked)","05/08/23","2:14:35 pm","0:00:01"
"Screen off (locked)","05/08/23","2:14:17 pm","0:00:18"
"Instagram","05/08/23","2:13:55 pm","0:00:22"
"Screen on (unlocked)","05/08/23","2:13:55 pm","0:00:01"
"Screen off (locked)","05/08/23","2:12:59 pm","0:00:55"
"Instagram","05/08/23","2:12:26 pm","0:00:33"
"Screen on (unlocked)","05/08/23","2:12:17 pm","0:00:01"
"Screen off (locked)","05/08/23","2:11:06 pm","0:01:11"
"Google","05/08/23","2:10:59 pm","0:00:04"
"Screen on (unlocked)","05/08/23","2:10:58 pm","0:00:01"
"Screen off (locked)","05/08/23","2:10:50 pm","0:00:08"
"Google","05/08/23","2:10:49 pm","0:00:01"
"Chrome","05/08/23","2:09:23 pm","0:01:26"
"Google","05/08/23","2:09:20 pm","0:00:03"
"Instagram","05/08/23","2:09:14 pm","0:00:02"
"Screen on (unlocked)","05/08/23","2:09:14 pm","0:00:01"
"Screen off (locked)","05/08/23","1:56:49 pm","0:12:24"
"Instagram","05/08/23","1:55:55 pm","0:00:54"
"Screen on (unlocked)","05/08/23","1:55:54 pm","0:00:01"
"Screen off (locked)","05/08/23","1:55:41 pm","0:00:13"
"Instagram","05/08/23","1:55:31 pm","0:00:10"
"Screen on (unlocked)","05/08/23","1:55:31 pm","0:00:01"
"Screen off (locked)","05/08/23","1:46:43 pm","0:08:48"
"Instagram","05/08/23","1:46:32 pm","0:00:11"
"Spotify","05/08/23","1:46:29 pm","0:00:02"
"WhatsApp","05/08/23","1:45:55 pm","0:00:34"
"Screen on (unlocked)","05/08/23","1:45:54 pm","0:00:01"
"Screen off (locked)","05/08/23","1:43:20 pm","0:02:34"
"WhatsApp","05/08/23","1:42:48 pm","0:00:33"
"Spotify","05/08/23","1:42:47 pm","0:00:01"
"Screen on (unlocked)","05/08/23","1:42:46 pm","0:00:01"
"Screen off (locked)","05/08/23","1:38:10 pm","0:04:37"
"Spotify","05/08/23","1:37:48 pm","0:00:22"
"Screen on (unlocked)","05/08/23","1:37:47 pm","0:00:01"
"Screen off (locked)","05/08/23","1:36:04 pm","0:01:43"
"Spotify","05/08/23","1:35:37 pm","0:00:27"
"Wireless Earphones","05/08/23","1:35:33 pm","0:00:04"
"Spotify","05/08/23","1:34:47 pm","0:00:45"
"Shazam","05/08/23","1:34:14 pm","0:00:28"
"Screen on (unlocked)","05/08/23","1:34:09 pm","0:00:01"
"Screen off (locked)","05/08/23","1:31:54 pm","0:02:15"
"WhatsApp","05/08/23","1:31:24 pm","0:00:29"
"Screen on (unlocked)","05/08/23","1:31:14 pm","0:00:01"
"Screen off (locked)","05/08/23","1:30:01 pm","0:01:14"
"Chrome","05/08/23","1:29:25 pm","0:00:36"
"Google","05/08/23","1:29:19 pm","0:00:05"
"Instagram","05/08/23","1:29:02 pm","0:00:14"
"WhatsApp","05/08/23","1:28:36 pm","0:00:24"
"Screen on (unlocked)","05/08/23","1:28:36 pm","0:00:01"
"Screen off (locked)","05/08/23","1:19:10 pm","0:09:26"
"Screen on (unlocked)","05/08/23","1:18:52 pm","0:00:01"
"Screen off (locked)","05/08/23","1:06:33 pm","0:12:20"
"WhatsApp","05/08/23","1:06:18 pm","0:00:14"
"Instagram","05/08/23","1:05:55 pm","0:00:22"
"Screen on (unlocked)","05/08/23","1:05:46 pm","0:00:01"
"Screen off (locked)","05/08/23","1:04:36 pm","0:01:10"
"Instagram","05/08/23","1:02:21 pm","0:02:14"
"Google","05/08/23","1:02:18 pm","0:00:01"
"Chrome","05/08/23","1:02:07 pm","0:00:10"
"Screen on (unlocked)","05/08/23","1:02:07 pm","0:00:01"
"Screen off (locked)","05/08/23","1:00:12 pm","0:01:54"
"Chrome","05/08/23","12:59:22 pm","0:00:50"
"Google","05/08/23","12:59:17 pm","0:00:05"
"Screen on (unlocked)","05/08/23","12:59:10 pm","0:00:01"
"Screen off (locked)","05/08/23","12:41:36 pm","0:17:34"
"WhatsApp","05/08/23","12:41:18 pm","0:00:18"
"Audible","05/08/23","12:41:15 pm","0:00:01"
"Screen on (unlocked)","05/08/23","12:41:15 pm","0:00:01"
"Screen off (locked)","05/08/23","12:06:35 pm","0:34:40"
"Audible","05/08/23","12:06:35 pm","0:00:00"
"Wireless Earphones","05/08/23","12:06:31 pm","0:00:03"
"Audible","05/08/23","12:05:34 pm","0:00:57"
"WhatsApp","05/08/23","12:05:25 pm","0:00:06"
"Google","05/08/23","12:05:24 pm","0:00:00"
"Chrome","05/08/23","12:05:14 pm","0:00:10"
"Google","05/08/23","12:05:13 pm","0:00:01"
"Chrome","05/08/23","12:05:10 pm","0:00:03"
"WhatsApp","05/08/23","12:05:03 pm","0:00:05"
"Google","05/08/23","12:05:02 pm","0:00:00"
"Chrome","05/08/23","12:05:00 pm","0:00:02"
"Google","05/08/23","12:04:53 pm","0:00:07"
"Screen on (unlocked)","05/08/23","12:04:52 pm","0:00:01"
"Screen off (locked)","05/08/23","12:01:51 pm","0:03:01"
"Instagram","05/08/23","12:00:51 pm","0:01:00"
"Instagram","05/08/23","12:00:14 pm","0:00:35"
"WhatsApp","05/08/23","11:59:57 am","0:00:15"
"Screen on (unlocked)","05/08/23","11:59:56 am","0:00:01"
"Screen off (locked)","05/08/23","11:59:21 am","0:00:35"
"WhatsApp","05/08/23","11:59:19 am","0:00:01"
"Screen on (unlocked)","05/08/23","11:59:19 am","0:00:01"
"Screen off (locked)","05/08/23","11:55:47 am","0:03:32"
"WhatsApp","05/08/23","11:54:12 am","0:01:34"
"Screen on (unlocked)","05/08/23","11:54:12 am","0:00:01"
"Screen off (locked)","05/08/23","11:51:46 am","0:02:26"
"WhatsApp","05/08/23","11:51:37 am","0:00:08"
"Screen on (unlocked)","05/08/23","11:51:35 am","0:00:01"
"Screen off (locked)","05/08/23","11:51:16 am","0:00:19"
"WhatsApp","05/08/23","11:49:41 am","0:01:34"
"Screen on (unlocked)","05/08/23","11:49:41 am","0:00:01"
"Screen off (locked)","05/08/23","11:48:47 am","0:00:54"
"WhatsApp","05/08/23","11:47:15 am","0:01:32"
"Screen on (unlocked)","05/08/23","11:47:14 am","0:00:01"
"Screen off (locked)","05/08/23","11:46:33 am","0:00:41"
"WhatsApp","05/08/23","11:46:08 am","0:00:25"
"Screen on (unlocked)","05/08/23","11:46:05 am","0:00:01"
"Screen off (locked)","05/08/23","11:41:52 am","0:04:13"
"Instagram","05/08/23","11:38:10 am","0:03:42"
"Screen on (unlocked)","05/08/23","11:38:06 am","0:00:01"
"Screen off (locked)","05/08/23","11:29:49 am","0:08:18"
"Spotify","05/08/23","11:29:43 am","0:00:03"
"Screen on (unlocked)","05/08/23","11:29:42 am","0:00:01"
"Screen off (locked)","05/08/23","11:06:18 am","0:23:24"
"Spotify","05/08/23","11:06:07 am","0:00:11"
"Screen on (unlocked)","05/08/23","11:06:02 am","0:00:01"
"Screen off (locked)","05/08/23","11:03:55 am","0:02:07"
"Instagram","05/08/23","11:03:18 am","0:00:37"
"YouTube","05/08/23","11:03:17 am","0:00:01"
"Screen on (unlocked)","05/08/23","11:03:16 am","0:00:01"
"Screen off (locked)","05/08/23","10:49:51 am","0:13:25"
"YouTube","05/08/23","10:47:10 am","0:02:41"
"Screen on (unlocked)","05/08/23","10:47:09 am","0:00:01"
"Screen off (locked)","05/08/23","10:45:20 am","0:01:49"
"YouTube","05/08/23","10:34:19 am","0:11:00"
"Wireless Earphones","05/08/23","10:34:17 am","0:00:02"
"Camera","05/08/23","10:33:39 am","0:00:26"
"Screen on (unlocked)","05/08/23","10:33:38 am","0:00:01"
"Screen off (locked)","05/08/23","10:26:47 am","0:06:51"
"Camera","05/08/23","10:26:25 am","0:00:22"
"Calculator","05/08/23","10:26:19 am","0:00:02"
"Screen on (unlocked)","05/08/23","10:26:19 am","0:00:01"
"Screen off (locked)","05/08/23","10:07:38 am","0:18:41"
"Calculator","05/08/23","10:07:25 am","0:00:12"
"Screen on (unlocked)","05/08/23","10:07:25 am","0:00:01"
"Screen off (locked)","05/08/23","10:07:14 am","0:00:11"
"Calculator","05/08/23","10:06:50 am","0:00:24"
"Truecaller","05/08/23","10:06:47 am","0:00:02"
"Screen on (unlocked)","05/08/23","10:06:46 am","0:00:01"
"Screen off (locked)","05/08/23","10:04:10 am","0:02:36"
"Truecaller","05/08/23","10:04:10 am","0:00:00"
"Screen on (unlocked)","05/08/23","10:04:09 am","0:00:01"
"Screen off (locked)","05/08/23","10:04:06 am","0:00:03"
"Phone","05/08/23","10:04:05 am","0:00:01"
"Screen on (unlocked)","05/08/23","10:04:04 am","0:00:01"
"Screen off (locked)","05/08/23","10:03:25 am","0:00:39"
"Phone","05/08/23","10:02:24 am","0:01:01"
"Screen on (unlocked)","05/08/23","10:02:23 am","0:00:01"
"Screen off (locked)","05/08/23","9:43:16 am","0:19:07"
"Screen on (unlocked)","05/08/23","9:43:04 am","0:00:01"
"Screen off (locked)","05/08/23","9:37:06 am","0:05:59"
"Instagram","05/08/23","9:27:18 am","0:09:40"
"WhatsApp","05/08/23","9:27:09 am","0:00:07"
"Instagram","05/08/23","9:22:17 am","0:04:50"
"Clock","05/08/23","9:21:07 am","0:00:05"
"Screen on (unlocked)","05/08/23","9:21:06 am","0:00:01"
"Screen off (locked)","05/08/23","1:40:32 am","7:40:34"
"Clock","05/08/23","1:40:26 am","0:00:05"
"Google News","05/08/23","1:40:24 am","0:00:01"
"Screen on (unlocked)","05/08/23","1:40:24 am","0:00:01"
"Screen off (locked)","05/08/23","1:33:21 am","0:07:02"
"Google News","05/08/23","1:33:13 am","0:00:08"
"Instagram","05/08/23","1:32:50 am","0:00:02"
"Instagram","05/08/23","1:32:43 am","0:00:06"
"WhatsApp","05/08/23","1:32:16 am","0:00:27"
"Instagram","05/08/23","1:29:42 am","0:02:34"
"Screen on (unlocked)","05/08/23","1:29:39 am","0:00:01"
"Screen off (locked)","05/08/23","1:25:11 am","0:04:27"
"Instagram","05/08/23","1:22:44 am","0:02:27"
"Screen on (unlocked)","05/08/23","1:22:43 am","0:00:01"
"Screen off (locked)","05/08/23","1:21:10 am","0:01:33"
"Instagram","05/08/23","1:19:01 am","0:02:08"
"Google","05/08/23","1:18:44 am","0:00:16"
"Google","05/08/23","1:17:54 am","0:00:21"
"Chrome","05/08/23","1:17:53 am","0:00:01"
"WhatsApp","05/08/23","1:17:43 am","0:00:08"
"Google","05/08/23","1:17:41 am","0:00:00"
"Chrome","05/08/23","1:17:38 am","0:00:03"
"Google","05/08/23","1:17:34 am","0:00:04"
"Chrome","05/08/23","1:17:29 am","0:00:05"
"Google","05/08/23","1:17:20 am","0:00:09"
"Gmail","05/08/23","1:16:42 am","0:00:35"
"Instagram","05/08/23","1:01:14 am","0:15:27"
"Gmail","05/08/23","1:01:03 am","0:00:10"
"Screen on (unlocked)","05/08/23","1:01:02 am","0:00:01"
"Screen off (locked)","05/08/23","12:49:23 am","0:11:39"
"Gmail","05/08/23","12:49:08 am","0:00:15"
"Screen on (unlocked)","05/08/23","12:49:07 am","0:00:01"
"Screen off (locked)","05/08/23","12:26:54 am","0:22:13"
"WhatsApp","05/08/23","12:26:38 am","0:00:15"
"Instagram","05/08/23","12:25:33 am","0:01:04"
"WhatsApp","05/08/23","12:25:19 am","0:00:14"
"Instagram","05/08/23","12:24:51 am","0:00:28"
"WhatsApp","05/08/23","12:23:47 am","0:01:04"
"Instagram","05/08/23","12:23:08 am","0:00:39"
"WhatsApp","05/08/23","12:22:08 am","0:00:58"
"Screen on (unlocked)","05/08/23","12:22:07 am","0:00:01"
"Screen off (locked)","05/08/23","12:20:57 am","0:01:10"
"WhatsApp","05/08/23","12:17:22 am","0:03:35"
"Instagram","05/08/23","12:16:33 am","0:00:49"
"WhatsApp","05/08/23","12:16:28 am","0:00:02"
"WhatsApp","05/08/23","12:10:58 am","0:05:28"
"Screen on (unlocked)","05/08/23","12:10:57 am","0:00:01"
"Screen off (locked)","05/08/23","12:04:40 am","0:06:18"
"WhatsApp","05/08/23","12:03:52 am","0:00:48"
"Screen on (unlocked)","05/08/23","12:03:51 am","0:00:01"
"Screen off (locked)","04/08/23","11:22:40 pm","0:41:10"
"Instagram","04/08/23","11:22:32 pm","0:00:08"
"Screen on (unlocked)","04/08/23","11:22:29 pm","0:00:01"
"Screen off (locked)","04/08/23","10:55:23 pm","0:27:06"
"Screen on (unlocked)","04/08/23","10:55:09 pm","0:00:01"
"Screen off (locked)","04/08/23","10:52:55 pm","0:02:14"
"Instagram","04/08/23","10:52:16 pm","0:00:39"
"WhatsApp","04/08/23","10:51:58 pm","0:00:15"
"Instagram","04/08/23","10:50:51 pm","0:01:03"
"Screen on (unlocked)","04/08/23","10:50:49 pm","0:00:01"
"Screen off (locked)","04/08/23","10:50:19 pm","0:00:30"
"Screen on (unlocked)","04/08/23","10:50:13 pm","0:00:01"
"Screen off (locked)","04/08/23","10:48:29 pm","0:01:43"
"Instagram","04/08/23","10:28:51 pm","0:19:37"
"Screen on (unlocked)","04/08/23","10:28:49 pm","0:00:01"
"Screen off (locked)","04/08/23","10:28:32 pm","0:00:17"
"Instagram","04/08/23","10:04:20 pm","0:24:12"
"Screen on (unlocked)","04/08/23","10:04:16 pm","0:00:01"
"Screen off (locked)","04/08/23","10:02:58 pm","0:01:18"
"WhatsApp","04/08/23","10:01:42 pm","0:01:16"
"Instagram","04/08/23","10:00:01 pm","0:01:40"
"WhatsApp","04/08/23","9:56:48 pm","0:03:14"
"Screen on (unlocked)","04/08/23","9:56:47 pm","0:00:01"
"Screen off (locked)","04/08/23","9:56:20 pm","0:00:28"
"WhatsApp","04/08/23","9:50:57 pm","0:05:23"
"Instagram","04/08/23","9:48:44 pm","0:02:13"
"WhatsApp","04/08/23","9:47:58 pm","0:00:46"
"Instagram","04/08/23","9:44:40 pm","0:03:17"
"WhatsApp","04/08/23","9:44:33 pm","0:00:03"
"Doc Scanner","04/08/23","9:44:24 pm","0:00:09"
"WhatsApp","04/08/23","9:44:19 pm","0:00:03"
"Drive","04/08/23","9:43:28 pm","0:00:52"
"WhatsApp","04/08/23","9:43:24 pm","0:00:02"
"Doc Scanner","04/08/23","9:42:45 pm","0:00:39"
"WhatsApp","04/08/23","9:42:33 pm","0:00:10"
"Chrome","04/08/23","9:42:11 pm","0:00:22"
"WhatsApp","04/08/23","9:39:31 pm","0:02:41"
"Chrome","04/08/23","9:37:20 pm","0:02:11"
"Google","04/08/23","9:37:04 pm","0:00:16"
"Chrome","04/08/23","9:36:25 pm","0:00:39"
"Google","04/08/23","9:36:20 pm","0:00:04"
"Chrome","04/08/23","9:36:13 pm","0:00:07"
"Google","04/08/23","9:36:02 pm","0:00:11"
"Chrome","04/08/23","9:35:26 pm","0:00:35"
"Google","04/08/23","9:35:16 pm","0:00:10"
"Chrome","04/08/23","9:35:02 pm","0:00:14"
"Google","04/08/23","9:34:54 pm","0:00:08"
"WhatsApp","04/08/23","9:32:40 pm","0:02:11"
"Prime Video","04/08/23","9:32:15 pm","0:00:26"
"WhatsApp","04/08/23","9:25:27 pm","0:06:48"
"Prime Video","04/08/23","9:24:25 pm","0:01:02"
"Prime Video","04/08/23","9:23:13 pm","0:00:48"
"WhatsApp","04/08/23","9:19:58 pm","0:03:13"
"Prime Video","04/08/23","9:18:26 pm","0:01:32"
"Screen on (unlocked)","04/08/23","9:18:26 pm","0:00:01"
"Screen off (locked)","04/08/23","9:17:47 pm","0:00:39"
"Prime Video","04/08/23","9:14:57 pm","0:02:50"
"YouTube","04/08/23","9:14:43 pm","0:00:06"
"WhatsApp","04/08/23","9:14:01 pm","0:00:41"
"WhatsApp","04/08/23","9:13:49 pm","0:00:02"
"Instagram","04/08/23","9:13:13 pm","0:00:34"
"Gmail","04/08/23","9:12:55 pm","0:00:17"
"WhatsApp","04/08/23","9:11:44 pm","0:00:52"
"Screen on (unlocked)","04/08/23","9:11:44 pm","0:00:01"
"Screen off (locked)","04/08/23","9:11:22 pm","0:00:22"
"WhatsApp","04/08/23","9:11:18 pm","0:00:03"
"Screen on (unlocked)","04/08/23","9:11:18 pm","0:00:01"
"Screen off (locked)","04/08/23","9:08:24 pm","0:02:53"
"WhatsApp","04/08/23","9:07:33 pm","0:00:51"
"WhatsApp","04/08/23","9:05:10 pm","0:02:22"
"Prime Video","04/08/23","9:04:02 pm","0:01:04"
"Screen on (unlocked)","04/08/23","9:04:01 pm","0:00:01"
"Screen off (locked)","04/08/23","9:02:09 pm","0:01:53"
"Prime Video","04/08/23","8:45:47 pm","0:16:22"
"Screen on (unlocked)","04/08/23","8:45:46 pm","0:00:01"
"Screen off (locked)","04/08/23","8:45:03 pm","0:00:43"
"Prime Video","04/08/23","8:43:52 pm","0:01:11"
"WhatsApp","04/08/23","8:43:28 pm","0:00:18"
"Screen on (unlocked)","04/08/23","8:43:25 pm","0:00:01"
"Screen off (locked)","04/08/23","8:42:58 pm","0:00:27"
"Screen on (unlocked)","04/08/23","8:42:55 pm","0:00:01"
"Screen off (locked)","04/08/23","8:42:08 pm","0:00:47"
"Screen on (unlocked)","04/08/23","8:42:02 pm","0:00:01"
"Screen off (locked)","04/08/23","8:40:08 pm","0:01:54"
"WhatsApp","04/08/23","8:39:37 pm","0:00:30"
"Screen on (unlocked)","04/08/23","8:39:36 pm","0:00:01"
"Screen off (locked)","04/08/23","8:34:09 pm","0:05:27"
"WhatsApp","04/08/23","8:33:20 pm","0:00:49"
"Screen on (unlocked)","04/08/23","8:33:19 pm","0:00:01"
"Screen off (locked)","04/08/23","8:30:36 pm","0:02:43"
"WhatsApp","04/08/23","8:28:22 pm","0:02:14"
"Screen on (unlocked)","04/08/23","8:28:21 pm","0:00:01"
"Screen off (locked)","04/08/23","8:27:56 pm","0:00:26"
"Instagram","04/08/23","8:27:15 pm","0:00:40"
"WhatsApp","04/08/23","8:27:11 pm","0:00:02"
"Screen on (unlocked)","04/08/23","8:27:07 pm","0:00:01"
"Screen off (locked)","04/08/23","8:25:38 pm","0:01:29"
"WhatsApp","04/08/23","8:24:22 pm","0:01:16"
"Instagram","04/08/23","8:24:21 pm","0:00:01"
"Screen on (unlocked)","04/08/23","8:24:20 pm","0:00:01"
"Screen off (locked)","04/08/23","8:18:47 pm","0:05:33"
"Instagram","04/08/23","8:04:43 pm","0:14:04"
"Gmail","04/08/23","8:04:05 pm","0:00:30"
"Instagram","04/08/23","8:04:04 pm","0:00:01"
"Screen on (unlocked)","04/08/23","8:04:04 pm","0:00:01"
"Screen off (locked)","04/08/23","8:03:49 pm","0:00:14"
"Instagram","04/08/23","8:03:44 pm","0:00:06"
"Screen on (unlocked)","04/08/23","8:03:40 pm","0:00:01"
"Screen off (locked)","04/08/23","7:14:16 pm","0:49:24"
"Instagram","04/08/23","7:07:42 pm","0:06:19"
"ICICIdirect Markets","04/08/23","7:07:09 pm","0:00:31"
"Truecaller","04/08/23","7:07:04 pm","0:00:02"
"Phone","04/08/23","7:07:00 pm","0:00:01"
"Screen on (unlocked)","04/08/23","7:06:59 pm","0:00:01"
"Screen off (locked)","04/08/23","7:06:58 pm","0:00:01"
"Phone","04/08/23","7:06:57 pm","0:00:01"
"Screen on (unlocked)","04/08/23","7:06:56 pm","0:00:01"
"Screen off (locked)","04/08/23","7:05:37 pm","0:01:19"
"Phone","04/08/23","7:05:35 pm","0:00:02"
"Instagram","04/08/23","6:56:33 pm","0:08:59"
"Messages","04/08/23","6:56:25 pm","0:00:07"
"Truecaller","04/08/23","6:56:22 pm","0:00:03"
"Phone","04/08/23","6:56:18 pm","0:00:04"
"Screen on (unlocked)","04/08/23","6:56:18 pm","0:00:01"
"Screen off (locked)","04/08/23","6:55:37 pm","0:00:41"
"Phone","04/08/23","6:55:11 pm","0:00:25"
"WhatsApp","04/08/23","6:55:05 pm","0:00:05"
"Screen on (unlocked)","04/08/23","6:55:04 pm","0:00:01"
"Screen off (locked)","04/08/23","5:59:34 pm","0:55:30"
"WhatsApp","04/08/23","5:59:24 pm","0:00:10"
"Screen on (unlocked)","04/08/23","5:59:24 pm","0:00:01"
"Screen off (locked)","04/08/23","5:59:22 pm","0:00:01"
"WhatsApp","04/08/23","5:59:19 pm","0:00:03"
"Screen on (unlocked)","04/08/23","5:59:19 pm","0:00:01"
"Screen off (locked)","04/08/23","5:51:03 pm","0:08:16"
"WhatsApp","04/08/23","5:50:55 pm","0:00:08"
"Screen on (unlocked)","04/08/23","5:50:54 pm","0:00:01"
"Screen off (locked)","04/08/23","5:48:30 pm","0:02:24"
"WhatsApp","04/08/23","5:48:25 pm","0:00:04"
"Screen on (unlocked)","04/08/23","5:48:25 pm","0:00:01"
"Screen off (locked)","04/08/23","5:47:33 pm","0:00:52"
"WhatsApp","04/08/23","5:47:26 pm","0:00:08"
"Screen on (unlocked)","04/08/23","5:47:25 pm","0:00:01"
"Screen off (locked)","04/08/23","5:43:09 pm","0:04:16"
"WhatsApp","04/08/23","5:41:25 pm","0:01:44"
"Screen on (unlocked)","04/08/23","5:41:24 pm","0:00:01"
"Screen off (locked)","04/08/23","5:39:38 pm","0:01:46"
"WhatsApp","04/08/23","5:39:23 pm","0:00:15"
"Screen on (unlocked)","04/08/23","5:39:22 pm","0:00:01"
"Screen off (locked)","04/08/23","5:37:15 pm","0:02:07"
"WhatsApp","04/08/23","5:36:13 pm","0:01:02"
"Screen on (unlocked)","04/08/23","5:36:12 pm","0:00:01"
"Screen off (locked)","04/08/23","5:28:53 pm","0:07:19"
"WhatsApp","04/08/23","5:26:35 pm","0:02:18"
"Screen on (unlocked)","04/08/23","5:26:25 pm","0:00:01"
"Screen off (locked)","04/08/23","5:25:28 pm","0:00:58"
"Instagram","04/08/23","5:23:41 pm","0:01:46"
"WhatsApp","04/08/23","5:23:32 pm","0:00:06"
"Chrome","04/08/23","5:23:25 pm","0:00:07"
"WhatsApp","04/08/23","5:23:17 pm","0:00:08"
"Screen on (unlocked)","04/08/23","5:23:16 pm","0:00:01"
"Screen off (locked)","04/08/23","5:17:09 pm","0:06:07"
"WhatsApp","04/08/23","5:17:02 pm","0:00:07"
"Prime Video","04/08/23","5:13:08 pm","0:03:46"
"Screen on (unlocked)","04/08/23","5:13:07 pm","0:00:01"
"Screen off (locked)","04/08/23","5:12:25 pm","0:00:42"
"Prime Video","04/08/23","5:12:22 pm","0:00:03"
"Screen on (unlocked)","04/08/23","5:12:14 pm","0:00:01"
"Screen off (locked)","04/08/23","5:10:49 pm","0:01:26"
"Screen on (unlocked)","04/08/23","5:10:42 pm","0:00:01"
"Screen off (locked)","04/08/23","5:02:12 pm","0:08:30"
"WhatsApp","04/08/23","5:01:27 pm","0:00:45"
"Screen on (unlocked)","04/08/23","5:01:27 pm","0:00:01"
"Screen off (locked)","04/08/23","5:00:52 pm","0:00:34"
"WhatsApp","04/08/23","5:00:45 pm","0:00:07"
"Screen on (unlocked)","04/08/23","5:00:44 pm","0:00:01"
"Screen off (locked)","04/08/23","5:00:43 pm","0:00:01"
"WhatsApp","04/08/23","5:00:39 pm","0:00:04"
"Screen on (unlocked)","04/08/23","5:00:39 pm","0:00:01"
"Screen off (locked)","04/08/23","5:00:24 pm","0:00:15"
"WhatsApp","04/08/23","5:00:10 pm","0:00:13"
"Screen on (unlocked)","04/08/23","5:00:10 pm","0:00:01"
"Screen off (locked)","04/08/23","4:55:56 pm","0:04:14"
"WhatsApp","04/08/23","4:55:44 pm","0:00:12"
"Screen on (unlocked)","04/08/23","4:55:43 pm","0:00:01"
"Screen off (locked)","04/08/23","4:53:40 pm","0:02:03"
"Screen on (unlocked)","04/08/23","4:53:37 pm","0:00:01"
"Screen off (locked)","04/08/23","4:52:14 pm","0:01:22"
